customer_id,customer_name,customer_type,product,region,revenue,churn,signup_date
698,SMB Client 698,SMB,Cloud Platform,EMEA,3404.09,0,2023-08-21
699,SMB Client 699,SMB,Developer Tools,EMEA,1575.27,0,2023-08-22
700,SMB Client 700,SMB,Developer Tools,North America,2513.37,0,2023-08-23
701,SMB Client 701,SMB,Analytics Pro,North America,3270.74,0,2023-08-24
702,SMB Client 702,SMB,Developer Tools,North America,2678.93,0,2023-08-25
703,SMB Client 703,SMB,Developer Tools,North America,3114.38,0,2023-08-26
704,SMB Client 704,SMB,Cloud Platform,North America,3455.51,0,2023-08-27
705,SMB Client 705,SMB,Developer Tools,EMEA,1297.41,0,2023-08-28
706,SMB Client 706,SMB,Analytics Pro,EMEA,1210.68,0,2023-08-29
707,SMB Client 707,SMB,Developer Tools,APAC,1025.35,0,2023-08-30
708,SMB Client 708,SMB,Developer Tools,EMEA,2164.06,0,2023-08-31
709,SMB Client 709,SMB,Security Suite,EMEA,3457.1,0,2023-09-01
710,SMB Client 710,SMB,Developer Tools,EMEA,1248.08,0,2023-09-02
711,SMB Client 711,SMB,Cloud Platform,EMEA,1238.03,0,2023-09-03
712,SMB Client 712,SMB,Security Suite,APAC,2223.98,0,2023-09-04
713,SMB Client 713,SMB,Security Suite,North America,1014.4,0,2023-09-05
714,SMB Client 714,SMB,Developer Tools,EMEA,3117.08,0,2023-09-06
715,SMB Client 715,SMB,Analytics Pro,EMEA,2717.66,0,2023-09-07
716,SMB Client 716,SMB,Analytics Pro,North America,3018.42,0,2023-09-08
717,SMB Client 717,SMB,Developer Tools,North America,2134.37,0,2023-09-09
718,SMB Client 718,SMB,Security Suite,APAC,1269.16,0,2023-09-10
719,SMB Client 719,SMB,Cloud Platform,North America,1071.72,0,2023-09-11
720,SMB Client 720,SMB,Analytics Pro,APAC,1739.44,0,2023-09-12
721,SMB Client 721,SMB,Security Suite,North America,2558.1,0,2023-09-13
722,SMB Client 722,SMB,Analytics Pro,LATAM,3071.91,0,2023-09-14
723,SMB Client 723,SMB,Cloud Platform,EMEA,2512.18,0,2023-09-15
724,SMB Client 724,SMB,Security Suite,North America,1677.78,0,2023-09-16
725,SMB Client 725,SMB,Developer Tools,North America,1272.18,0,2023-09-17
726,SMB Client 726,SMB,Analytics Pro,EMEA,3060.01,0,2023-09-18
727,SMB Client 727,SMB,Analytics Pro,North America,2674.21,0,2023-09-19
728,SMB Client 728,SMB,Cloud Platform,North America,1374.14,0,2023-09-20
729,SMB Client 729,SMB,Developer Tools,APAC,2563.54,0,2023-09-21
730,SMB Client 730,SMB,Developer Tools,EMEA,2868.37,0,2023-09-22
731,SMB Client 731,SMB,Developer Tools,EMEA,1502.77,0,2023-09-23
732,SMB Client 732,SMB,Cloud Platform,EMEA,2313.19,0,2023-09-24
733,SMB Client 733,SMB,Developer Tools,EMEA,2042.97,0,2023-09-25
734,SMB Client 734,SMB,Developer Tools,North America,1827.08,0,2023-09-26
735,SMB Client 735,SMB,Cloud Platform,APAC,1940.88,0,2023-09-27
736,SMB Client 736,SMB,Analytics Pro,APAC,3278.81,0,2023-09-28
737,SMB Client 737,SMB,Developer Tools,APAC,1588.99,0,2023-09-29
738,SMB Client 738,SMB,Cloud Platform,LATAM,2973.25,0,2023-09-30
739,SMB Client 739,SMB,Analytics Pro,APAC,2762.01,0,2023-10-01
740,SMB Client 740,SMB,Developer Tools,North America,1560.11,0,2023-10-02
741,SMB Client 741,SMB,Analytics Pro,North America,2699.95,0,2023-10-03
742,SMB Client 742,SMB,Cloud Platform,EMEA,1453.11,0,2023-10-04
743,SMB Client 743,SMB,Analytics Pro,North America,1613.42,0,2023-10-05
744,SMB Client 744,SMB,Security Suite,North America,1609.78,0,2023-10-06
745,SMB Client 745,SMB,Developer Tools,EMEA,3237.82,0,2023-10-07
746,SMB Client 746,SMB,Developer Tools,North America,2401.7,0,2023-10-08
747,SMB Client 747,SMB,Cloud Platform,APAC,1013.22,0,2023-10-09
748,SMB Client 748,SMB,Analytics Pro,LATAM,893.61,0,2023-10-10
749,SMB Client 749,SMB,Analytics Pro,North America,3110.38,0,2023-10-11
750,SMB Client 750,SMB,Analytics Pro,North America,3044.71,0,2023-10-12
751,SMB Client 751,SMB,Developer Tools,EMEA,1053.41,0,2023-10-13
752,SMB Client 752,SMB,Developer Tools,EMEA,3039.07,0,2023-10-14
753,SMB Client 753,SMB,Analytics Pro,North America,2197.11,0,2023-10-15
754,SMB Client 754,SMB,Developer Tools,EMEA,1973.41,0,2023-10-16
755,SMB Client 755,SMB,Analytics Pro,EMEA,3209.81,0,2023-10-17
756,SMB Client 756,SMB,Analytics Pro,APAC,2504.53,0,2023-10-18
757,SMB Client 757,SMB,Analytics Pro,North America,1441.07,0,2023-10-19
758,SMB Client 758,SMB,Analytics Pro,EMEA,1838.18,0,2023-10-20
759,SMB Client 759,SMB,Security Suite,APAC,3366.43,0,2023-10-21
760,SMB Client 760,SMB,Security Suite,North America,2166.92,0,2023-10-22
761,SMB Client 761,SMB,Analytics Pro,EMEA,1486.86,0,2023-10-23
762,SMB Client 762,SMB,Cloud Platform,North America,923.25,0,2023-10-24
763,SMB Client 763,SMB,Analytics Pro,EMEA,3423.14,0,2023-10-25
764,SMB Client 764,SMB,Security Suite,North America,1329.46,0,2023-10-26
765,SMB Client 765,SMB,Analytics Pro,North America,1358.88,0,2023-10-27
766,SMB Client 766,SMB,Cloud Platform,North America,820.69,0,2023-10-28
767,SMB Client 767,SMB,Analytics Pro,APAC,1091.67,0,2023-10-29
768,SMB Client 768,SMB,Analytics Pro,North America,2344.53,0,2023-10-30
769,SMB Client 769,SMB,Analytics Pro,North America,3315.74,0,2023-10-31
770,SMB Client 770,SMB,Cloud Platform,North America,2466.08,0,2023-11-01
771,SMB Client 771,SMB,Developer Tools,EMEA,2170.01,0,2023-11-02
772,SMB Client 772,SMB,Developer Tools,North America,2696.1,0,2023-11-03
773,SMB Client 773,SMB,Analytics Pro,EMEA,1541.78,0,2023-11-04
774,SMB Client 774,SMB,Developer Tools,APAC,1909.76,0,2023-11-05
775,SMB Client 775,SMB,Analytics Pro,APAC,2441.34,0,2023-11-06
776,SMB Client 776,SMB,Developer Tools,North America,3378.66,0,2023-11-07
777,SMB Client 777,SMB,Cloud Platform,North America,2518.28,0,2023-11-08
778,SMB Client 778,SMB,Security Suite,EMEA,960.72,0,2023-11-09
779,SMB Client 779,SMB,Analytics Pro,EMEA,1109.12,0,2023-11-10
780,SMB Client 780,SMB,Cloud Platform,EMEA,1796.44,0,2023-11-11
781,SMB Client 781,SMB,Cloud Platform,North America,2828.18,0,2023-11-12
782,SMB Client 782,SMB,Developer Tools,EMEA,1757.88,0,2023-11-13
783,SMB Client 783,SMB,Analytics Pro,EMEA,2632.41,0,2023-11-14
784,SMB Client 784,SMB,Security Suite,LATAM,827.35,0,2023-11-15
785,SMB Client 785,SMB,Developer Tools,APAC,2453.95,0,2023-11-16
786,SMB Client 786,SMB,Developer Tools,North America,1125.51,0,2023-11-17
787,SMB Client 787,SMB,Cloud Platform,North America,2241.71,0,2023-11-18
788,SMB Client 788,SMB,Analytics Pro,EMEA,1939.49,0,2023-11-19
789,SMB Client 789,SMB,Cloud Platform,North America,2358.44,0,2023-11-20
790,SMB Client 790,SMB,Analytics Pro,APAC,2308.33,0,2023-11-21
791,SMB Client 791,SMB,Developer Tools,EMEA,2561.19,0,2023-11-22
792,SMB Client 792,SMB,Security Suite,North America,1960.81,0,2023-11-23
793,SMB Client 793,SMB,Developer Tools,EMEA,1627.05,0,2023-11-24
794,SMB Client 794,SMB,Developer Tools,APAC,2955.63,0,2023-11-25
795,SMB Client 795,SMB,Analytics Pro,North America,3274.92,0,2023-11-26
796,SMB Client 796,SMB,Analytics Pro,EMEA,2371.94,0,2023-11-27
797,SMB Client 797,SMB,Security Suite,North America,2705.08,0,2023-11-28
798,SMB Client 798,SMB,Analytics Pro,North America,1250.52,0,2023-11-29
799,SMB Client 799,SMB,Analytics Pro,North America,3203.26,0,2023-11-30
800,SMB Client 800,SMB,Security Suite,EMEA,868.71,0,2023-12-01
801,SMB Client 801,SMB,Cloud Platform,EMEA,1719.63,0,2023-12-02
802,SMB Client 802,SMB,Security Suite,EMEA,1640.29,0,2023-12-03
803,SMB Client 803,SMB,Cloud Platform,LATAM,1784.4,0,2023-12-04
804,SMB Client 804,SMB,Security Suite,North America,2025.8,0,2023-12-05
805,SMB Client 805,SMB,Cloud Platform,EMEA,2111.09,0,2023-12-06
806,SMB Client 806,SMB,Analytics Pro,North America,3402.85,0,2023-12-07
807,SMB Client 807,SMB,Analytics Pro,North America,883.58,0,2023-12-08
808,SMB Client 808,SMB,Developer Tools,EMEA,863.05,0,2023-12-09
809,SMB Client 809,SMB,Developer Tools,North America,1580.96,0,2023-12-10
810,SMB Client 810,SMB,Analytics Pro,APAC,3380.98,0,2023-12-11
811,SMB Client 811,SMB,Developer Tools,LATAM,2427.95,0,2023-12-12
812,SMB Client 812,SMB,Developer Tools,North America,1578.69,0,2023-12-13
813,SMB Client 813,SMB,Analytics Pro,EMEA,1840.88,0,2023-12-14
814,SMB Client 814,SMB,Analytics Pro,EMEA,1216.19,0,2023-12-15
815,SMB Client 815,SMB,Developer Tools,EMEA,2857.13,0,2023-12-16
816,SMB Client 816,SMB,Analytics Pro,North America,1616.3,0,2023-12-17
817,SMB Client 817,SMB,Analytics Pro,North America,955.65,0,2023-12-18
818,SMB Client 818,SMB,Analytics Pro,North America,3409.33,0,2023-12-19
819,SMB Client 819,SMB,Cloud Platform,EMEA,2367.26,0,2023-12-20
820,SMB Client 820,SMB,Analytics Pro,EMEA,2490.83,0,2023-12-21
821,SMB Client 821,SMB,Developer Tools,EMEA,3483.39,0,2023-12-22
822,SMB Client 822,SMB,Security Suite,North America,2337.32,0,2023-12-23
823,SMB Client 823,SMB,Cloud Platform,EMEA,1866.87,0,2023-12-24
824,SMB Client 824,SMB,Cloud Platform,LATAM,2266.17,0,2023-12-25
825,SMB Client 825,SMB,Security Suite,EMEA,3255.53,0,2023-12-26
826,SMB Client 826,SMB,Cloud Platform,APAC,3148.92,0,2023-12-27
827,SMB Client 827,SMB,Developer Tools,North America,1137.02,0,2023-12-28
828,SMB Client 828,SMB,Developer Tools,North America,3168.14,0,2023-12-29
829,SMB Client 829,SMB,Developer Tools,EMEA,2049.22,0,2023-12-30
830,SMB Client 830,SMB,Analytics Pro,North America,3131.58,0,2023-12-31
831,SMB Client 831,SMB,Cloud Platform,APAC,1571.62,0,2023-01-01
832,SMB Client 832,SMB,Analytics Pro,EMEA,1843.66,0,2023-01-02
833,SMB Client 833,SMB,Developer Tools,LATAM,2358.65,0,2023-01-03
834,SMB Client 834,SMB,Developer Tools,APAC,1900.48,0,2023-01-04
835,SMB Client 835,SMB,Developer Tools,North America,2348.53,0,2023-01-05
836,SMB Client 836,SMB,Developer Tools,EMEA,1095.01,0,2023-01-06
837,SMB Client 837,SMB,Developer Tools,North America,3086.82,0,2023-01-07
838,SMB Client 838,SMB,Analytics Pro,EMEA,3185.35,0,2023-01-08
839,SMB Client 839,SMB,Developer Tools,North America,2491.8,0,2023-01-09
840,SMB Client 840,SMB,Security Suite,APAC,2087.48,0,2023-01-10
841,SMB Client 841,SMB,Cloud Platform,North America,2669.84,0,2023-01-11
842,SMB Client 842,SMB,Developer Tools,North America,1768.53,0,2023-01-12
843,SMB Client 843,SMB,Developer Tools,North America,1368.9,0,2023-01-13
844,SMB Client 844,SMB,Security Suite,APAC,3494.12,0,2023-01-14
845,SMB Client 845,SMB,Cloud Platform,APAC,1595.47,0,2023-01-15
846,SMB Client 846,SMB,Security Suite,North America,3052.19,0,2023-01-16
847,SMB Client 847,SMB,Developer Tools,EMEA,2834.26,0,2023-01-17
848,SMB Client 848,SMB,Developer Tools,EMEA,2868.51,0,2023-01-18
849,SMB Client 849,SMB,Analytics Pro,North America,1039.23,0,2023-01-19
850,SMB Client 850,SMB,Analytics Pro,North America,1900.37,0,2023-01-20
851,SMB Client 851,SMB,Cloud Platform,APAC,1741.82,0,2023-01-21
852,SMB Client 852,SMB,Cloud Platform,LATAM,3358.76,0,2023-01-22
853,SMB Client 853,SMB,Analytics Pro,North America,2210.96,0,2023-01-23
854,SMB Client 854,SMB,Developer Tools,APAC,2151.69,0,2023-01-24
855,SMB Client 855,SMB,Cloud Platform,EMEA,935.61,0,2023-01-25
856,SMB Client 856,SMB,Cloud Platform,North America,1597.28,0,2023-01-26
857,SMB Client 857,SMB,Developer Tools,EMEA,2969.4,0,2023-01-27
858,SMB Client 858,SMB,Analytics Pro,EMEA,3246.5,0,2023-01-28
859,SMB Client 859,SMB,Security Suite,LATAM,1410.28,0,2023-01-29
860,SMB Client 860,SMB,Analytics Pro,EMEA,2429.43,0,2023-01-30
861,SMB Client 861,SMB,Developer Tools,EMEA,1131.89,0,2023-01-31
862,SMB Client 862,SMB,Analytics Pro,EMEA,2013.24,0,2023-02-01
863,SMB Client 863,SMB,Security Suite,North America,993.79,0,2023-02-02
864,SMB Client 864,SMB,Developer Tools,APAC,2727.67,0,2023-02-03
865,SMB Client 865,SMB,Analytics Pro,North America,2291.75,0,2023-02-04
866,SMB Client 866,SMB,Analytics Pro,EMEA,2893.43,0,2023-02-05
867,SMB Client 867,SMB,Cloud Platform,EMEA,1567.54,0,2023-02-06
868,SMB Client 868,SMB,Security Suite,North America,946.7,0,2023-02-07
869,SMB Client 869,SMB,Analytics Pro,North America,800.36,0,2023-02-08
870,SMB Client 870,SMB,Security Suite,North America,1545.66,0,2023-02-09
871,SMB Client 871,SMB,Cloud Platform,North America,3066.21,0,2023-02-10
872,SMB Client 872,SMB,Analytics Pro,North America,2800.44,0,2023-02-11
873,SMB Client 873,SMB,Analytics Pro,APAC,1772.63,0,2023-02-12
874,SMB Client 874,SMB,Developer Tools,APAC,1646.04,0,2023-02-13
875,SMB Client 875,SMB,Developer Tools,North America,1971.31,0,2023-02-14
876,SMB Client 876,SMB,Cloud Platform,EMEA,3403.01,0,2023-02-15
877,SMB Client 877,SMB,Analytics Pro,EMEA,2133.3,0,2023-02-16
878,SMB Client 878,SMB,Cloud Platform,North America,2700.41,0,2023-02-17
879,SMB Client 879,SMB,Security Suite,LATAM,2725.22,0,2023-02-18
880,SMB Client 880,SMB,Developer Tools,APAC,2854.8,0,2023-02-19
881,SMB Client 881,SMB,Cloud Platform,APAC,1604.74,0,2023-02-20
882,SMB Client 882,SMB,Cloud Platform,North America,2539.2,0,2023-02-21
883,SMB Client 883,SMB,Analytics Pro,EMEA,3383.36,0,2023-02-22
884,SMB Client 884,SMB,Cloud Platform,North America,2035.79,0,2023-02-23
885,SMB Client 885,SMB,Cloud Platform,APAC,1798.5,0,2023-02-24
886,SMB Client 886,SMB,Developer Tools,APAC,1924.56,0,2023-02-25
887,SMB Client 887,SMB,Security Suite,EMEA,1372.38,0,2023-02-26
888,SMB Client 888,SMB,Cloud Platform,EMEA,3176.42,0,2023-02-27
889,SMB Client 889,SMB,Analytics Pro,North America,2440.93,0,2023-02-28
890,SMB Client 890,SMB,Security Suite,North America,2559.43,0,2023-03-01
891,SMB Client 891,SMB,Analytics Pro,APAC,2541.05,0,2023-03-02
892,SMB Client 892,SMB,Developer Tools,North America,1337.88,0,2023-03-03
893,SMB Client 893,SMB,Cloud Platform,North America,1793.02,0,2023-03-04
894,SMB Client 894,SMB,Analytics Pro,APAC,2192.83,0,2023-03-05
895,SMB Client 895,SMB,Analytics Pro,North America,839.67,0,2023-03-06
896,SMB Client 896,SMB,Cloud Platform,EMEA,852.18,0,2023-03-07
897,SMB Client 897,SMB,Analytics Pro,EMEA,2130.73,0,2023-03-08
898,SMB Client 898,SMB,Cloud Platform,EMEA,2406.86,0,2023-03-09
899,SMB Client 899,SMB,Analytics Pro,EMEA,3401.45,0,2023-03-10
900,SMB Client 900,SMB,Developer Tools,APAC,1642.03,0,2023-03-11
901,Startup Client 901,Startup,Developer Tools,North America,1446.85,1,2023-01-01
902,Startup Client 902,Startup,Developer Tools,APAC,337.28,1,2023-01-03
903,Startup Client 903,Startup,Analytics Pro,North America,564.46,1,2023-01-05
904,Startup Client 904,Startup,Developer Tools,EMEA,945.28,1,2023-01-07
905,Startup Client 905,Startup,Analytics Pro,North America,1065.81,1,2023-01-09
906,Startup Client 906,Startup,Developer Tools,LATAM,959.56,1,2023-01-11
907,Startup Client 907,Startup,Cloud Platform,APAC,2163.53,1,2023-01-13
908,Startup Client 908,Startup,Developer Tools,EMEA,2023.04,1,2023-01-15
909,Startup Client 909,Startup,Analytics Pro,North America,1175.61,1,2023-01-17
910,Startup Client 910,Startup,Analytics Pro,EMEA,802.12,1,2023-01-19
911,Startup Client 911,Startup,Security Suite,North America,1944.38,1,2023-01-21
912,Startup Client 912,Startup,Developer Tools,APAC,2407.14,1,2023-01-23
913,Startup Client 913,Startup,Developer Tools,LATAM,2480.92,1,2023-01-25
914,Startup Client 914,Startup,Analytics Pro,North America,466.33,1,2023-01-27
915,Startup Client 915,Startup,Cloud Platform,EMEA,730.83,1,2023-01-29
916,Startup Client 916,Startup,Developer Tools,North America,2018.91,1,2023-01-31
917,Startup Client 917,Startup,Developer Tools,EMEA,2084.47,1,2023-02-02
918,Startup Client 918,Startup,Analytics Pro,North America,1783.09,1,2023-02-04
919,Startup Client 919,Startup,Analytics Pro,EMEA,2318.47,1,2023-02-06
920,Startup Client 920,Startup,Developer Tools,North America,2258.31,1,2023-02-08
921,Startup Client 921,Startup,Cloud Platform,EMEA,624.07,1,2023-02-10
922,Startup Client 922,Startup,Cloud Platform,LATAM,1284.88,1,2023-02-12
923,Startup Client 923,Startup,Analytics Pro,EMEA,1465.25,1,2023-02-14
924,Startup Client 924,Startup,Cloud Platform,North America,1795.16,1,2023-02-16
925,Startup Client 925,Startup,Security Suite,EMEA,2075.32,1,2023-02-18
926,Startup Client 926,Startup,Cloud Platform,North America,1252.2,1,2023-02-20
927,Startup Client 927,Startup,Analytics Pro,North America,1280.19,1,2023-02-22
928,Startup Client 928,Startup,Developer Tools,APAC,2156.03,1,2023-02-24
929,Startup Client 929,Startup,Analytics Pro,LATAM,2178.33,1,2023-02-26
930,Startup Client 930,Startup,Developer Tools,LATAM,733.24,1,2023-02-28
931,Startup Client 931,Startup,Developer Tools,EMEA,1865.79,1,2023-03-02
932,Startup Client 932,Startup,Security Suite,EMEA,870.99,1,2023-03-04
933,Startup Client 933,Startup,Developer Tools,LATAM,460.78,1,2023-03-06
934,Startup Client 934,Startup,Developer Tools,LATAM,718.24,1,2023-03-08
935,Startup Client 935,Startup,Developer Tools,EMEA,2376.14,1,2023-03-10
936,Startup Client 936,Startup,Developer Tools,North America,2450.08,1,2023-03-12
937,Startup Client 937,Startup,Developer Tools,North America,1349.18,1,2023-03-14
938,Startup Client 938,Startup,Developer Tools,North America,1709.35,1,2023-03-16
939,Startup Client 939,Startup,Developer Tools,EMEA,1543.19,1,2023-03-18
940,Startup Client 940,Startup,Cloud Platform,EMEA,326.63,1,2023-03-20
941,Startup Client 941,Startup,Analytics Pro,EMEA,2337.63,1,2023-03-22
942,Startup Client 942,Startup,Analytics Pro,APAC,788.57,1,2023-03-24
943,Startup Client 943,Startup,Cloud Platform,EMEA,1903.5,1,2023-03-26
944,Startup Client 944,Startup,Security Suite,APAC,364.17,1,2023-03-28
945,Startup Client 945,Startup,Analytics Pro,EMEA,560.71,1,2023-03-30
946,Startup Client 946,Startup,Developer Tools,North America,2322.97,1,2023-04-01
947,Startup Client 947,Startup,Analytics Pro,EMEA,1974.22,1,2023-04-03
948,Startup Client 948,Startup,Developer Tools,LATAM,1959.38,1,2023-04-05
949,Startup Client 949,Startup,Analytics Pro,APAC,1569.67,1,2023-04-07
950,Startup Client 950,Startup,Developer Tools,EMEA,852.2,1,2023-04-09
951,Startup Client 951,Startup,Analytics Pro,North America,1744.59,1,2023-04-11
952,Startup Client 952,Startup,Cloud Platform,EMEA,2320.13,1,2023-04-13
953,Startup Client 953,Startup,Cloud Platform,North America,785.88,1,2023-04-15
954,Startup Client 954,Startup,Developer Tools,North America,685.49,1,2023-04-17
955,Startup Client 955,Startup,Developer Tools,EMEA,2391.01,1,2023-04-19
956,Startup Client 956,Startup,Developer Tools,APAC,1576.2,1,2023-04-21
957,Startup Client 957,Startup,Analytics Pro,APAC,921.49,1,2023-04-23
958,Startup Client 958,Startup,Developer Tools,EMEA,2382.2,1,2023-04-25
959,Startup Client 959,Startup,Security Suite,EMEA,2016.8,1,2023-04-27
960,Startup Client 960,Startup,Developer Tools,North America,750.3,1,2023-04-29
961,Startup Client 961,Startup,Developer Tools,North America,1029.44,1,2023-05-01
962,Startup Client 962,Startup,Cloud Platform,LATAM,456.55,1,2023-05-03
963,Startup Client 963,Startup,Security Suite,APAC,1415.22,1,2023-05-05
964,Startup Client 964,Startup,Analytics Pro,APAC,2138.82,1,2023-05-07
965,Startup Client 965,Startup,Developer Tools,North America,1996.47,1,2023-05-09
966,Startup Client 966,Startup,Developer Tools,North America,2226.94,1,2023-05-11
967,Startup Client 967,Startup,Cloud Platform,North America,1235.5,1,2023-05-13
968,Startup Client 968,Startup,Cloud Platform,EMEA,1984.2,1,2023-05-15
969,Startup Client 969,Startup,Cloud Platform,LATAM,1449.52,1,2023-05-17
970,Startup Client 970,Startup,Analytics Pro,North America,797.48,1,2023-05-19
971,Startup Client 971,Startup,Cloud Platform,APAC,806.92,1,2023-05-21
972,Startup Client 972,Startup,Analytics Pro,APAC,2427.06,1,2023-05-23
973,Startup Client 973,Startup,Developer Tools,EMEA,1932.17,1,2023-05-25
974,Startup Client 974,Startup,Analytics Pro,APAC,966.45,1,2023-05-27
975,Startup Client 975,Startup,Cloud Platform,EMEA,2096.91,1,2023-05-29
976,Startup Client 976,Startup,Developer Tools,LATAM,2284.27,1,2023-05-31
977,Startup Client 977,Startup,Analytics Pro,EMEA,1959.35,1,2023-06-02
978,Startup Client 978,Startup,Cloud Platform,EMEA,1754.23,1,2023-06-04
979,Startup Client 979,Startup,Cloud Platform,APAC,1860.51,1,2023-06-06
980,Startup Client 980,Startup,Developer Tools,North America,1584.3,1,2023-06-08
981,Startup Client 981,Startup,Developer Tools,North America,883.72,1,2023-06-10
982,Startup Client 982,Startup,Developer Tools,North America,1871.73,1,2023-06-12
983,Startup Client 983,Startup,Developer Tools,EMEA,1430.48,1,2023-06-14
984,Startup Client 984,Startup,Developer Tools,APAC,2352.43,1,2023-06-16
985,Startup Client 985,Startup,Security Suite,LATAM,1871.52,1,2023-06-18
986,Startup Client 986,Startup,Developer Tools,APAC,1828.11,1,2023-06-20
987,Startup Client 987,Startup,Developer Tools,North America,902.96,1,2023-06-22
988,Startup Client 988,Startup,Analytics Pro,LATAM,1059.75,1,2023-06-24
989,Startup Client 989,Startup,Developer Tools,APAC,2184.38,0,2023-06-26
990,Startup Client 990,Startup,Developer Tools,EMEA,1536.56,0,2023-06-28
991,Startup Client 991,Startup,Cloud Platform,APAC,1137.14,0,2023-06-30
992,Startup Client 992,Startup,Analytics Pro,North America,1915.78,0,2023-07-02
993,Startup Client 993,Startup,Cloud Platform,APAC,2145.79,0,2023-07-04
994,Startup Client 994,Startup,Security Suite,North America,2434.57,0,2023-07-06
995,Startup Client 995,Startup,Developer Tools,EMEA,1850.72,0,2023-07-08
996,Startup Client 996,Startup,Cloud Platform,EMEA,2427.48,0,2023-07-10
997,Startup Client 997,Startup,Developer Tools,North America,1880.6,0,2023-07-12
998,Startup Client 998,Startup,Developer Tools,EMEA,2060.01,0,2023-07-14
999,Startup Client 999,Startup,Developer Tools,North America,589.77,0,2023-07-16
1000,Startup Client 1000,Startup,Analytics Pro,APAC,981.53,0,2023-07-18
1001,Startup Client 1001,Startup,Developer Tools,North America,1779.95,0,2023-07-20
1002,Startup Client 1002,Startup,Developer Tools,APAC,1674.72,0,2023-07-22
1003,Startup Client 1003,Startup,Cloud Platform,APAC,2293.39,0,2023-07-24
1004,Startup Client 1004,Startup,Developer Tools,North America,414.04,0,2023-07-26
1005,Startup Client 1005,Startup,Analytics Pro,EMEA,974.91,0,2023-07-28
1006,Startup Client 1006,Startup,Developer Tools,EMEA,1034.91,0,2023-07-30
1007,Startup Client 1007,Startup,Developer Tools,North America,450.38,0,2023-08-01
1008,Startup Client 1008,Startup,Developer Tools,North America,1252.09,0,2023-08-03
1009,Startup Client 1009,Startup,Analytics Pro,LATAM,424.49,0,2023-08-05
1010,Startup Client 1010,Startup,Developer Tools,EMEA,1711.82,0,2023-08-07
1011,Startup Client 1011,Startup,Security Suite,APAC,737.78,0,2023-08-09
1012,Startup Client 1012,Startup,Analytics Pro,North America,523.02,0,2023-08-11
1013,Startup Client 1013,Startup,Developer Tools,North America,1250.44,0,2023-08-13
1014,Startup Client 1014,Startup,Cloud Platform,LATAM,1441.14,0,2023-08-15
1015,Startup Client 1015,Startup,Security Suite,APAC,549.27,0,2023-08-17
1016,Startup Client 1016,Startup,Security Suite,North America,1850.02,0,2023-08-19
1017,Startup Client 1017,Startup,Analytics Pro,North America,1174.75,0,2023-08-21
1018,Startup Client 1018,Startup,Analytics Pro,North America,1362.69,0,2023-08-23
1019,Startup Client 1019,Startup,Developer Tools,EMEA,1744.86,0,2023-08-25
1020,Startup Client 1020,Startup,Cloud Platform,LATAM,469.35,0,2023-08-27
1021,Startup Client 1021,Startup,Cloud Platform,EMEA,954.04,0,2023-08-29
1022,Startup Client 1022,Startup,Developer Tools,North America,1672.03,0,2023-08-31
1023,Startup Client 1023,Startup,Developer Tools,North America,333.24,0,2023-09-02
1024,Startup Client 1024,Startup,Developer Tools,EMEA,1787.26,0,2023-09-04
1025,Startup Client 1025,Startup,Analytics Pro,EMEA,988.4,0,2023-09-06
1026,Startup Client 1026,Startup,Developer Tools,North America,2205.41,0,2023-09-08
1027,Startup Client 1027,Startup,Developer Tools,APAC,640.62,0,2023-09-10
1028,Startup Client 1028,Startup,Analytics Pro,EMEA,2242.59,0,2023-09-12
1029,Startup Client 1029,Startup,Developer Tools,EMEA,1842.51,0,2023-09-14
1030,Startup Client 1030,Startup,Developer Tools,North America,333.87,0,2023-09-16
1031,Startup Client 1031,Startup,Developer Tools,EMEA,1290.56,0,2023-09-18
1032,Startup Client 1032,Startup,Cloud Platform,APAC,2147.56,0,2023-09-20
1033,Startup Client 1033,Startup,Cloud Platform,North America,2449.42,0,2023-09-22
1034,Startup Client 1034,Startup,Cloud Platform,APAC,1253.88,0,2023-09-24
1035,Startup Client 1035,Startup,Security Suite,North America,2312.01,0,2023-09-26
1036,Startup Client 1036,Startup,Developer Tools,North America,1255.69,0,2023-09-28
1037,Startup Client 1037,Startup,Developer Tools,EMEA,1596.8,0,2023-09-30
1038,Startup Client 1038,Startup,Developer Tools,North America,832.45,0,2023-10-02
1039,Startup Client 1039,Startup,Developer Tools,APAC,738.39,0,2023-10-04
1040,Startup Client 1040,Startup,Analytics Pro,North America,330.24,0,2023-10-06
1041,Startup Client 1041,Startup,Analytics Pro,North America,895.77,0,2023-10-08
1042,Startup Client 1042,Startup,Developer Tools,EMEA,1309.67,0,2023-10-10
1043,Startup Client 1043,Startup,Cloud Platform,LATAM,1780.32,0,2023-10-12
1044,Startup Client 1044,Startup,Developer Tools,APAC,2144.68,0,2023-10-14
1045,Startup Client 1045,Startup,Developer Tools,North America,2351.96,0,2023-10-16
1046,Startup Client 1046,Startup,Developer Tools,APAC,1656.92,0,2023-10-18
1047,Startup Client 1047,Startup,Cloud Platform,EMEA,1447.19,0,2023-10-20
1048,Startup Client 1048,Startup,Developer Tools,EMEA,2325.69,0,2023-10-22
1049,Startup Client 1049,Startup,Analytics Pro,APAC,891.48,0,2023-10-24
1050,Startup Client 1050,Startup,Developer Tools,EMEA,1766.22,0,2023-10-26
