user_id,session_id,traffic_source,device_type,signup_clicked,email_entered,password_created,email_verified,payment_added,first_purchase,purchase_amount,created_at
4335,sess_04335,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-15 03:45:00
4336,sess_04336,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-15 04:00:00
4337,sess_04337,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-15 04:15:00
4338,sess_04338,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-15 04:30:00
4339,sess_04339,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-15 04:45:00
4340,sess_04340,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-15 05:00:00
4341,sess_04341,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-15 05:15:00
4342,sess_04342,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-15 05:30:00
4343,sess_04343,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-15 05:45:00
4344,sess_04344,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-15 06:00:00
4345,sess_04345,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-15 06:15:00
4346,sess_04346,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-15 06:30:00
4347,sess_04347,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-15 06:45:00
4348,sess_04348,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-15 07:00:00
4349,sess_04349,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-15 07:15:00
4350,sess_04350,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-15 07:30:00
4351,sess_04351,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-15 07:45:00
4352,sess_04352,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-15 08:00:00
4353,sess_04353,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-15 08:15:00
4354,sess_04354,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-15 08:30:00
4355,sess_04355,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-15 08:45:00
4356,sess_04356,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-15 09:00:00
4357,sess_04357,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-15 09:15:00
4358,sess_04358,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-15 09:30:00
4359,sess_04359,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-15 09:45:00
4360,sess_04360,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-15 10:00:00
4361,sess_04361,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-15 10:15:00
4362,sess_04362,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-15 10:30:00
4363,sess_04363,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-15 10:45:00
4364,sess_04364,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-15 11:00:00
4365,sess_04365,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-15 11:15:00
4366,sess_04366,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-15 11:30:00
4367,sess_04367,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-15 11:45:00
4368,sess_04368,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-15 12:00:00
4369,sess_04369,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-15 12:15:00
4370,sess_04370,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-15 12:30:00
4371,sess_04371,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-15 12:45:00
4372,sess_04372,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-15 13:00:00
4373,sess_04373,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-15 13:15:00
4374,sess_04374,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-15 13:30:00
4375,sess_04375,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-15 13:45:00
4376,sess_04376,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-15 14:00:00
4377,sess_04377,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-15 14:15:00
4378,sess_04378,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-15 14:30:00
4379,sess_04379,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-15 14:45:00
4380,sess_04380,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-15 15:00:00
4381,sess_04381,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-15 15:15:00
4382,sess_04382,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-15 15:30:00
4383,sess_04383,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-15 15:45:00
4384,sess_04384,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-15 16:00:00
4385,sess_04385,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-15 16:15:00
4386,sess_04386,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-15 16:30:00
4387,sess_04387,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-15 16:45:00
4388,sess_04388,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-15 17:00:00
4389,sess_04389,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-15 17:15:00
4390,sess_04390,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-15 17:30:00
4391,sess_04391,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-15 17:45:00
4392,sess_04392,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-15 18:00:00
4393,sess_04393,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-15 18:15:00
4394,sess_04394,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-15 18:30:00
4395,sess_04395,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-15 18:45:00
4396,sess_04396,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-15 19:00:00
4397,sess_04397,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-15 19:15:00
4398,sess_04398,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-15 19:30:00
4399,sess_04399,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-15 19:45:00
4400,sess_04400,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-15 20:00:00
4401,sess_04401,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-15 20:15:00
4402,sess_04402,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-15 20:30:00
4403,sess_04403,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-15 20:45:00
4404,sess_04404,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-15 21:00:00
4405,sess_04405,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-15 21:15:00
4406,sess_04406,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-15 21:30:00
4407,sess_04407,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-15 21:45:00
4408,sess_04408,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-15 22:00:00
4409,sess_04409,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-15 22:15:00
4410,sess_04410,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-15 22:30:00
4411,sess_04411,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-15 22:45:00
4412,sess_04412,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-15 23:00:00
4413,sess_04413,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-15 23:15:00
4414,sess_04414,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-15 23:30:00
4415,sess_04415,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-15 23:45:00
4416,sess_04416,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-16 00:00:00
4417,sess_04417,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-16 00:15:00
4418,sess_04418,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-16 00:30:00
4419,sess_04419,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-16 00:45:00
4420,sess_04420,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-16 01:00:00
4421,sess_04421,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-16 01:15:00
4422,sess_04422,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-16 01:30:00
4423,sess_04423,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-16 01:45:00
4424,sess_04424,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-16 02:00:00
4425,sess_04425,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-16 02:15:00
4426,sess_04426,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-16 02:30:00
4427,sess_04427,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-16 02:45:00
4428,sess_04428,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-16 03:00:00
4429,sess_04429,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-16 03:15:00
4430,sess_04430,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-16 03:30:00
4431,sess_04431,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-16 03:45:00
4432,sess_04432,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-16 04:00:00
4433,sess_04433,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-16 04:15:00
4434,sess_04434,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-16 04:30:00
4435,sess_04435,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-16 04:45:00
4436,sess_04436,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-16 05:00:00
4437,sess_04437,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-16 05:15:00
4438,sess_04438,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-16 05:30:00
4439,sess_04439,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-16 05:45:00
4440,sess_04440,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-16 06:00:00
4441,sess_04441,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-16 06:15:00
4442,sess_04442,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-16 06:30:00
4443,sess_04443,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-16 06:45:00
4444,sess_04444,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-16 07:00:00
4445,sess_04445,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-16 07:15:00
4446,sess_04446,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-16 07:30:00
4447,sess_04447,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-16 07:45:00
4448,sess_04448,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-16 08:00:00
4449,sess_04449,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-16 08:15:00
4450,sess_04450,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-16 08:30:00
4451,sess_04451,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-16 08:45:00
4452,sess_04452,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-16 09:00:00
4453,sess_04453,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-16 09:15:00
4454,sess_04454,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-16 09:30:00
4455,sess_04455,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-16 09:45:00
4456,sess_04456,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-16 10:00:00
4457,sess_04457,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-16 10:15:00
4458,sess_04458,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-16 10:30:00
4459,sess_04459,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-16 10:45:00
4460,sess_04460,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-16 11:00:00
4461,sess_04461,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-16 11:15:00
4462,sess_04462,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-16 11:30:00
4463,sess_04463,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-16 11:45:00
4464,sess_04464,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-16 12:00:00
4465,sess_04465,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-16 12:15:00
4466,sess_04466,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-16 12:30:00
4467,sess_04467,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-16 12:45:00
4468,sess_04468,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-16 13:00:00
4469,sess_04469,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-16 13:15:00
4470,sess_04470,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-16 13:30:00
4471,sess_04471,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-16 13:45:00
4472,sess_04472,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-16 14:00:00
4473,sess_04473,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-16 14:15:00
4474,sess_04474,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-16 14:30:00
4475,sess_04475,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-16 14:45:00
4476,sess_04476,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-16 15:00:00
4477,sess_04477,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-16 15:15:00
4478,sess_04478,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-16 15:30:00
4479,sess_04479,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-16 15:45:00
4480,sess_04480,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-16 16:00:00
4481,sess_04481,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-16 16:15:00
4482,sess_04482,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-16 16:30:00
4483,sess_04483,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-16 16:45:00
4484,sess_04484,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-16 17:00:00
4485,sess_04485,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-16 17:15:00
4486,sess_04486,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-16 17:30:00
4487,sess_04487,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-16 17:45:00
4488,sess_04488,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-16 18:00:00
4489,sess_04489,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-16 18:15:00
4490,sess_04490,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-16 18:30:00
4491,sess_04491,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-16 18:45:00
4492,sess_04492,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-16 19:00:00
4493,sess_04493,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-16 19:15:00
4494,sess_04494,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-16 19:30:00
4495,sess_04495,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-16 19:45:00
4496,sess_04496,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-16 20:00:00
4497,sess_04497,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-16 20:15:00
4498,sess_04498,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-16 20:30:00
4499,sess_04499,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-16 20:45:00
4500,sess_04500,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-16 21:00:00
4501,sess_04501,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-16 21:15:00
4502,sess_04502,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-16 21:30:00
4503,sess_04503,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-16 21:45:00
4504,sess_04504,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-16 22:00:00
4505,sess_04505,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-16 22:15:00
4506,sess_04506,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-16 22:30:00
4507,sess_04507,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-16 22:45:00
4508,sess_04508,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-16 23:00:00
4509,sess_04509,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-16 23:15:00
4510,sess_04510,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-16 23:30:00
4511,sess_04511,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-16 23:45:00
4512,sess_04512,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-17 00:00:00
4513,sess_04513,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-17 00:15:00
4514,sess_04514,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-17 00:30:00
4515,sess_04515,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-17 00:45:00
4516,sess_04516,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-17 01:00:00
4517,sess_04517,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-17 01:15:00
4518,sess_04518,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-17 01:30:00
4519,sess_04519,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-17 01:45:00
4520,sess_04520,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-17 02:00:00
4521,sess_04521,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-17 02:15:00
4522,sess_04522,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-17 02:30:00
4523,sess_04523,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-17 02:45:00
4524,sess_04524,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-17 03:00:00
4525,sess_04525,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-17 03:15:00
4526,sess_04526,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-17 03:30:00
4527,sess_04527,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-17 03:45:00
4528,sess_04528,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-17 04:00:00
4529,sess_04529,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-17 04:15:00
4530,sess_04530,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-17 04:30:00
4531,sess_04531,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-17 04:45:00
4532,sess_04532,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-17 05:00:00
4533,sess_04533,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-17 05:15:00
4534,sess_04534,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-17 05:30:00
4535,sess_04535,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-17 05:45:00
4536,sess_04536,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-17 06:00:00
4537,sess_04537,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-17 06:15:00
4538,sess_04538,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-17 06:30:00
4539,sess_04539,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-17 06:45:00
4540,sess_04540,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-17 07:00:00
4541,sess_04541,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-17 07:15:00
4542,sess_04542,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-17 07:30:00
4543,sess_04543,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-17 07:45:00
4544,sess_04544,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-17 08:00:00
4545,sess_04545,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-17 08:15:00
4546,sess_04546,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-17 08:30:00
4547,sess_04547,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-17 08:45:00
4548,sess_04548,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-17 09:00:00
4549,sess_04549,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-17 09:15:00
4550,sess_04550,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-17 09:30:00
4551,sess_04551,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-17 09:45:00
4552,sess_04552,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-17 10:00:00
4553,sess_04553,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-17 10:15:00
4554,sess_04554,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-17 10:30:00
4555,sess_04555,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-17 10:45:00
4556,sess_04556,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-17 11:00:00
4557,sess_04557,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-17 11:15:00
4558,sess_04558,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-17 11:30:00
4559,sess_04559,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-17 11:45:00
4560,sess_04560,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-17 12:00:00
4561,sess_04561,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-17 12:15:00
4562,sess_04562,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-17 12:30:00
4563,sess_04563,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-17 12:45:00
4564,sess_04564,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-17 13:00:00
4565,sess_04565,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-17 13:15:00
4566,sess_04566,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-17 13:30:00
4567,sess_04567,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-17 13:45:00
4568,sess_04568,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-17 14:00:00
4569,sess_04569,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-17 14:15:00
4570,sess_04570,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-17 14:30:00
4571,sess_04571,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-17 14:45:00
4572,sess_04572,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-17 15:00:00
4573,sess_04573,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-17 15:15:00
4574,sess_04574,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-17 15:30:00
4575,sess_04575,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-17 15:45:00
4576,sess_04576,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-17 16:00:00
4577,sess_04577,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-17 16:15:00
4578,sess_04578,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-17 16:30:00
4579,sess_04579,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-17 16:45:00
4580,sess_04580,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-17 17:00:00
4581,sess_04581,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-17 17:15:00
4582,sess_04582,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-17 17:30:00
4583,sess_04583,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-17 17:45:00
4584,sess_04584,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-17 18:00:00
4585,sess_04585,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-17 18:15:00
4586,sess_04586,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-17 18:30:00
4587,sess_04587,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-17 18:45:00
4588,sess_04588,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-17 19:00:00
4589,sess_04589,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-17 19:15:00
4590,sess_04590,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-17 19:30:00
4591,sess_04591,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-17 19:45:00
4592,sess_04592,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-17 20:00:00
4593,sess_04593,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-17 20:15:00
4594,sess_04594,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-17 20:30:00
4595,sess_04595,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-17 20:45:00
4596,sess_04596,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-17 21:00:00
4597,sess_04597,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-17 21:15:00
4598,sess_04598,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-17 21:30:00
4599,sess_04599,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-17 21:45:00
4600,sess_04600,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-17 22:00:00
4601,sess_04601,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-17 22:15:00
4602,sess_04602,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-17 22:30:00
4603,sess_04603,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-17 22:45:00
4604,sess_04604,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-17 23:00:00
4605,sess_04605,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-17 23:15:00
4606,sess_04606,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-17 23:30:00
4607,sess_04607,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-17 23:45:00
4608,sess_04608,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-18 00:00:00
4609,sess_04609,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-18 00:15:00
4610,sess_04610,Referral,Tablet,1,1,1,1,0,0,0.0,2024-02-18 00:30:00
4611,sess_04611,Social Media,Desktop,1,1,1,1,0,0,0.0,2024-02-18 00:45:00
4612,sess_04612,Organic Search,Mobile,1,1,1,1,0,0,0.0,2024-02-18 01:00:00
4613,sess_04613,Paid Ad,Tablet,1,1,1,1,0,0,0.0,2024-02-18 01:15:00
4614,sess_04614,Referral,Desktop,1,1,1,1,0,0,0.0,2024-02-18 01:30:00
4615,sess_04615,Social Media,Mobile,1,1,1,1,0,0,0.0,2024-02-18 01:45:00
4616,sess_04616,Organic Search,Tablet,1,1,1,1,0,0,0.0,2024-02-18 02:00:00
4617,sess_04617,Paid Ad,Desktop,1,1,1,1,0,0,0.0,2024-02-18 02:15:00
4618,sess_04618,Referral,Mobile,1,1,1,1,0,0,0.0,2024-02-18 02:30:00
4619,sess_04619,Social Media,Tablet,1,1,1,1,0,0,0.0,2024-02-18 02:45:00
4620,sess_04620,Organic Search,Desktop,1,1,1,1,0,0,0.0,2024-02-18 03:00:00
4621,sess_04621,Paid Ad,Mobile,1,1,1,1,0,0,0.0,2024-02-18 03:15:00
